Date,Open,High,Low,Close,Volume
3/1/2005,51.97999954,51.97999954,50.54999924,50.54999924,19700
4/1/2005,50.70000076,51.04000092,50.20000076,50.20000076,17100
5/1/2005,50.38000107,50.50999832,49.88000107,50.04999924,49200
6/1/2005,50,51.16999817,49.84000015,50.83000183,11600
7/1/2005,50.63999939,50.65999985,50.13999939,50.38000107,17300
10/1/2005,50.84999847,51.29000092,50.79000092,50.79000092,10100
11/1/2005,50.86000061,50.97000122,50.43999863,50.86999893,10600
12/1/2005,50.81999969,51.68999863,50.81999969,51.66999817,2500
13/1/2005,51.79999924,52.40000153,51.79999924,52.04999924,10700
14/1/2005,52.04999924,52.47999954,52.04000092,52.36000061,15600
18/1/2005,53.08000183,53.08000183,52.77000046,52.77000046,20200
19/1/2005,53.09999847,53.25999832,52.86999893,52.86999893,15200
20/1/2005,52.31999969,52.61000061,51.95000076,52.47999954,4100
21/1/2005,52.77000046,53.00999832,52.59000015,52.68000031,12000
24/1/2005,52.88000107,53.22000122,52.84999847,52.90000153,14300
25/1/2005,53.15000153,53.38000107,52.81999969,53.15000153,8900
26/1/2005,53.38000107,53.63000107,53.06000137,53.63000107,7800
27/1/2005,53.65000153,54.34000015,53.56000137,54.15000153,26100
28/1/2005,53.84000015,53.84000015,53.43999863,53.65999985,32400
31/1/2005,53.65000153,54.40000153,53.40000153,54.36999893,11000
1/2/2005,54.5,55.22999954,54.5,55.20000076,19400
2/2/2005,55.41999817,56.09000015,55.41999817,56.09000015,31700
3/2/2005,56.09000015,56.29000092,55.59999847,56.29000092,15400
4/2/2005,56.36999893,56.59999847,56.25,56.59999847,30000
7/2/2005,56.70000076,56.79999924,55.79000092,56.11999893,23900
8/2/2005,56.04999924,56.68000031,55.95000076,56.68000031,69800
9/2/2005,56.59999847,57,56.15999985,56.43999863,23000
10/2/2005,56.68999863,58.02000046,56.68999863,57.90000153,18600
11/2/2005,57.99000168,58.74000168,57.70000076,58.56999969,37300
14/2/2005,58.65000153,58.77000046,58.5,58.65999985,46900
15/2/2005,58.70000076,58.84000015,58.33000183,58.63999939,25200
16/2/2005,58.86000061,60.27999878,58.79999924,60.25,30800
17/2/2005,60.38000107,60.61000061,59.34999847,59.50999832,73700
18/2/2005,59.61999893,60.95000076,59.61999893,60.77999878,57500
22/2/2005,61.02999878,61.66999817,60.31000137,60.31999969,148400
23/2/2005,60.45000076,61.11000061,60.31999969,61.08000183,36400
24/2/2005,61.49000168,62.25,61.04999924,62.15999985,45600
25/2/2005,62.5,63.95999908,62.5,63.77999878,66400
28/2/2005,64.44000244,64.59999847,62.04000092,63.36999893,120700
1/3/2005,63.40000153,63.45000076,62,62.09000015,47900
2/3/2005,62.04000092,63,62.02000046,62.95000076,22500
3/3/2005,63.47000122,63.95000076,63.02999878,63.84000015,52300
4/3/2005,63.86000061,64.80000305,63.58000183,64.72000122,30700
7/3/2005,64.59999847,64.59999847,63.58000183,64.25,71600
8/3/2005,64.36000061,64.65000153,64,64.02999878,59100
9/3/2005,64.54000092,64.87000275,62.38000107,62.38000107,105200
10/3/2005,61.58000183,61.58000183,60.45000076,61.00999832,82900
11/3/2005,60.95999908,62.15000153,60.95999908,61.54000092,58000
14/3/2005,61.74000168,62.06999969,60.63000107,61.95999908,52000
15/3/2005,62.25,62.49000168,61.09999847,61.09999847,53400
16/3/2005,61.06999969,62.04000092,60.5,61.36000061,55600
17/3/2005,62.29000092,62.38999939,61.70000076,62.27000046,48300
18/3/2005,62.52000046,63.04999924,62.40999985,63.04999924,50100
21/3/2005,63.20000076,63.20000076,62.04000092,62.59999847,60200
