Date,Open,High,Low,Close,Volume
3/1/2005,58.74000168,58.74000168,57.81999969,57.81999969,4400
4/1/2005,57.91999817,57.91999817,57.29000092,57.29000092,4800
5/1/2005,57.09999847,57.18000031,56.74000168,56.74000168,4300
6/1/2005,56.65000153,56.84999847,56.52999878,56.81999969,2500
7/1/2005,57,57.04000092,56.70000076,56.77999878,5200
10/1/2005,56.75,57.20000076,56.75,56.91999817,3600
11/1/2005,56.79999924,56.90000153,56.47999954,56.86999893,10500
12/1/2005,56.61000061,56.84999847,56.36999893,56.84999847,4600
13/1/2005,57.06999969,57.52000046,57.06999969,57.11999893,4300
14/1/2005,57.20000076,57.65000153,57.20000076,57.56999969,2200
18/1/2005,57.5,58.11999893,57.5,58.08000183,3900
19/1/2005,58.08000183,58.20999908,57.91999817,57.91999817,3700
20/1/2005,57.77999878,57.86999893,57.59000015,57.72999954,5400
21/1/2005,57.90000153,57.90000153,57.56000137,57.59999847,4200
24/1/2005,57.61999893,58.25,57.59999847,57.97999954,6400
25/1/2005,58.09999847,58.20000076,57.61999893,57.61999893,9000
26/1/2005,57.86000061,58.47000122,57.86000061,58.38999939,4500
27/1/2005,58.34999847,58.75,58.34999847,58.61999893,1700
28/1/2005,58.63000107,58.70000076,58.20999908,58.70000076,9300
31/1/2005,58.86999893,59.29000092,58.86999893,59.18000031,9300
1/2/2005,59.5,59.74000168,59.38000107,59.61000061,10800
2/2/2005,59.75,60.11999893,59.75,59.95999908,6200
3/2/2005,60,60.02999878,59.77000046,60.02999878,5500
4/2/2005,60.45000076,60.88000107,60.38999939,60.88000107,6200
7/2/2005,60.95000076,60.95999908,60.54000092,60.68999863,5800
8/2/2005,60.75,60.93000031,60.68000031,60.93000031,7200
9/2/2005,60.95000076,60.95000076,60.63999939,60.65999985,5300
10/2/2005,60.75,60.75,60.5,60.70999908,4600
11/2/2005,60.65000153,60.84999847,60.31999969,60.84999847,14600
14/2/2005,60.79999924,61.25999832,60.79999924,61.18999863,5900
15/2/2005,61.38000107,61.40999985,61.15000153,61.22999954,5900
16/2/2005,61.09999847,61.52000046,61,61.45000076,4500
17/2/2005,61.45999908,61.58000183,61.18000031,61.33000183,7700
18/2/2005,61.04999924,61.04999924,60.49000168,60.61999893,17100
22/2/2005,60.18999863,60.18999863,59.06999969,59.06999969,16700
23/2/2005,59.61000061,59.65999985,59.31000137,59.49000168,9700
24/2/2005,59.56999969,59.93999863,59.45000076,59.93999863,4900
25/2/2005,60,61,59.97999954,60.95000076,11100
28/2/2005,60.93000031,61.04999924,60.38999939,60.47000122,16100
1/3/2005,60.70000076,60.99000168,60.68000031,60.81999969,10100
2/3/2005,60.79999924,61.11999893,60.43999863,60.81999969,14300
3/3/2005,60.88000107,60.97999954,60.52999878,60.93000031,6600
4/3/2005,61.38999939,61.97999954,61.38999939,61.86999893,11100
7/3/2005,62.04999924,62.52999878,62.04999924,62.34999847,8600
8/3/2005,62.40000153,62.40000153,61.90999985,62.11000061,8000
9/3/2005,62,62,61.11000061,61.11000061,8800
10/3/2005,61.09999847,61.54000092,60.72000122,61.40999985,5700
11/3/2005,61.56000137,61.59999847,61,61.04999924,11800
14/3/2005,61.34000015,61.97000122,61.27999878,61.97000122,10500
15/3/2005,62.29000092,62.41999817,61.75,61.84999847,11700
16/3/2005,61.81000137,61.84000015,60.97999954,61.13999939,14200
17/3/2005,61.40000153,61.54999924,61.27999878,61.45000076,5900
18/3/2005,61.54999924,61.58000183,60.97000122,61.22999954,6800
21/3/2005,61.36000061,61.38000107,61.04000092,61.24000168,5100
22/3/2005,61.40000153,61.43999863,60.27000046,60.27000046,6600
23/3/2005,59.59000015,59.81999969,59.31000137,59.72999954,8000
24/3/2005,59.63999939,60.02000046,59.63999939,59.88000107,7000
28/3/2005,60.04000092,60.31999969,59.97999954,59.97999954,8800
29/3/2005,60,60.09000015,59.20999908,59.27000046,10800
30/3/2005,59.77000046,59.97999954,59.75,59.97999954,6200
31/3/2005,60.43000031,60.68000031,60.36000061,60.68000031,5300
1/4/2005,61.09999847,61.31999969,60.43999863,60.77999878,12900
4/4/2005,60.72999954,60.99000168,60.5,60.79999924,10300
5/4/2005,61.15999985,61.36999893,61.15999985,61.34999847,7900
6/4/2005,61.54999924,61.65999985,61.31000137,61.31000137,12300
7/4/2005,61.20000076,61.65000153,61.20000076,61.65000153,7500
8/4/2005,61.70999908,61.70999908,61.15999985,61.25,18100
11/4/2005,61.31999969,61.72999954,61.31999969,61.61000061,6800
12/4/2005,61.5,62.38999939,61.11999893,62.25999832,8400
13/4/2005,62.22999954,62.22999954,61.65000153,61.81999969,7100
14/4/2005,61.84999847,61.84999847,61.15000153,61.15000153,9600
15/4/2005,60.95999908,61.09000015,60.20999908,60.20999908,12100
18/4/2005,60,60.61999893,59.63000107,60.31000137,10700
19/4/2005,60.54999924,61.18999863,60.52999878,61.18999863,7400
20/4/2005,60.70000076,61.04000092,60.63000107,60.63000107,9100
21/4/2005,61,61.33000183,60.70999908,61.27000046,8300
22/4/2005,61.25999832,61.63999939,61.13000107,61.13999939,1900
25/4/2005,61.84000015,61.99000168,61.61999893,61.93999863,12000
26/4/2005,61.88000107,61.88000107,61.40999985,61.43000031,7100
27/4/2005,61.13000107,61.90000153,60.84000015,61.68000031,10100
28/4/2005,61.40000153,61.77999878,61.27999878,61.27999878,8100
29/4/2005,61.31999969,62.00999832,61.00999832,62.00999832,19400
2/5/2005,62.20000076,62.36000061,62,62.22999954,11300
3/5/2005,62,62.11000061,61.88000107,61.88000107,7100
4/5/2005,62.20000076,62.20000076,61.68000031,62.04000092,8600
5/5/2005,62.15999985,62.15999985,61.5,62,6200
6/5/2005,62,62.18999863,61.93000031,61.93999863,4900
9/5/2005,62,62.29000092,61.56000137,62.27000046,8400
10/5/2005,62.27000046,62.27000046,61.95999908,61.95999908,6600
11/5/2005,62,62.29000092,61.77999878,62.15000153,17700
